base_yr_qtr_cd,adm_cd,adm_nm,svc_induty_cd,svc_induty_nm,stor_co,similr_induty_stor_co,opbiz_rt,opbiz_stor_co,clsbiz_rt,clsbiz_stor_co,frc_stor_co
20254,11530730,고척2동,CS300002,편의점,4.0,17.0,0.0,0.0,0.0,0.0,13.0
20254,11530730,고척2동,CS300007,육류판매,15.0,15.0,13.0,2.0,20.0,3.0,0.0
20254,11530730,고척2동,CS300011,일반의류,50.0,50.0,2.0,1.0,4.0,2.0,0.0
20254,11530730,고척2동,CS300014,신발,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11530730,고척2동,CS300023,미용재료,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20254,11530730,고척2동,CS300040,재생용품 판매점,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11530740,개봉1동,CS100003,일식음식점,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11530740,개봉1동,CS100004,양식음식점,2.0,3.0,0.0,0.0,33.0,1.0,1.0
20254,11530740,개봉1동,CS100005,제과점,13.0,18.0,17.0,3.0,6.0,1.0,5.0
20254,11530740,개봉1동,CS200032,가전제품수리,11.0,11.0,0.0,0.0,9.0,1.0,0.0
20254,11530740,개봉1동,CS200033,부동산중개업,64.0,64.0,0.0,0.0,6.0,4.0,0.0
20254,11530740,개봉1동,CS200047,가정용품임대,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11530740,개봉1동,CS300001,슈퍼마켓,23.0,35.0,0.0,0.0,0.0,0.0,12.0
20254,11530740,개봉1동,CS300009,청과상,16.0,16.0,6.0,1.0,0.0,0.0,0.0
20254,11530740,개봉1동,CS300017,시계및귀금속,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20254,11530740,개봉1동,CS300018,의약품,18.0,20.0,0.0,0.0,0.0,0.0,2.0
20254,11530740,개봉1동,CS300026,완구,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11530740,개봉1동,CS300031,가구,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11530750,개봉2동,CS100004,양식음식점,3.0,3.0,0.0,0.0,33.0,1.0,0.0
20254,11530750,개봉2동,CS200008,한의원,10.0,10.0,0.0,0.0,0.0,0.0,0.0
20254,11530750,개봉2동,CS200043,건축물청소,11.0,11.0,0.0,0.0,0.0,0.0,0.0
20254,11530750,개봉2동,CS200044,여행사,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11530750,개봉2동,CS300008,수산물판매,11.0,11.0,0.0,0.0,0.0,0.0,0.0
20254,11530750,개봉2동,CS300020,서적,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20254,11530750,개봉2동,CS300033,철물점,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11530760,개봉3동,CS100001,한식음식점,80.0,94.0,3.0,3.0,7.0,7.0,14.0
20254,11530760,개봉3동,CS200005,스포츠 강습,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20254,11530760,개봉3동,CS200007,치과의원,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11530760,개봉3동,CS200014,회계사사무소,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11530760,개봉3동,CS200015,세무사사무소,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11530760,개봉3동,CS200016,당구장,5.0,5.0,20.0,1.0,40.0,2.0,0.0
20254,11530760,개봉3동,CS200022,복권방,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11530760,개봉3동,CS200027,모터사이클수리,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11530760,개봉3동,CS200028,미용실,55.0,58.0,0.0,0.0,2.0,1.0,3.0
20254,11530760,개봉3동,CS200033,부동산중개업,32.0,32.0,0.0,0.0,0.0,0.0,0.0
20254,11530760,개봉3동,CS300003,컴퓨터및주변장치판매,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11530760,개봉3동,CS300005,주류도매,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11530760,개봉3동,CS300009,청과상,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11530760,개봉3동,CS300029,애완동물,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11530760,개봉3동,CS300031,가구,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11530770,오류1동,CS100001,한식음식점,82.0,91.0,0.0,0.0,0.0,0.0,9.0
20254,11530770,오류1동,CS200003,예술학원,10.0,10.0,0.0,0.0,0.0,0.0,0.0
20254,11530770,오류1동,CS200007,치과의원,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20254,11530770,오류1동,CS200008,한의원,11.0,11.0,0.0,0.0,0.0,0.0,0.0
20254,11530770,오류1동,CS200021,기타오락장,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11530770,오류1동,CS200030,피부관리실,16.0,16.0,6.0,1.0,6.0,1.0,0.0
20254,11530770,오류1동,CS200038,독서실,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11530770,오류1동,CS300008,수산물판매,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20254,11530770,오류1동,CS300024,운동/경기용품,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11530780,오류2동,CS200010,변호사사무소,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11530780,오류2동,CS200023,통신기기수리,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11530780,오류2동,CS200033,부동산중개업,52.0,52.0,0.0,0.0,0.0,0.0,0.0
20254,11530780,오류2동,CS200041,사진관,11.0,11.0,0.0,0.0,0.0,0.0,0.0
20254,11530780,오류2동,CS200043,건축물청소,21.0,23.0,0.0,0.0,0.0,0.0,2.0
20254,11530780,오류2동,CS300004,핸드폰,13.0,13.0,0.0,0.0,0.0,0.0,0.0
20254,11530780,오류2동,CS300020,서적,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11530780,오류2동,CS300028,화초,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11530780,오류2동,CS300034,악기,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11530780,오류2동,CS300036,조명용품,22.0,22.0,0.0,0.0,0.0,0.0,0.0
20254,11530780,오류2동,CS300039,모터사이클및부품,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11530780,오류2동,CS300043,전자상거래업,58.0,58.0,0.0,0.0,3.0,2.0,0.0
20254,11530790,수궁동,CS100008,분식전문점,18.0,21.0,5.0,1.0,5.0,1.0,3.0
20254,11530790,수궁동,CS200001,일반교습학원,28.0,30.0,3.0,1.0,3.0,1.0,2.0
20254,11530790,수궁동,CS200003,예술학원,20.0,20.0,0.0,0.0,0.0,0.0,0.0
20254,11530790,수궁동,CS200027,모터사이클수리,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11530790,수궁동,CS200029,네일숍,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11530790,수궁동,CS200031,세탁소,12.0,13.0,8.0,1.0,8.0,1.0,1.0
20254,11530790,수궁동,CS200033,부동산중개업,38.0,38.0,0.0,0.0,11.0,4.0,0.0
20254,11530790,수궁동,CS200037,노래방,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11530790,수궁동,CS200041,사진관,10.0,10.0,0.0,0.0,0.0,0.0,0.0
20254,11530790,수궁동,CS300003,컴퓨터및주변장치판매,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20254,11530790,수궁동,CS300005,주류도매,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11530790,수궁동,CS300014,신발,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11530790,수궁동,CS300020,서적,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11530790,수궁동,CS300024,운동/경기용품,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11530800,항동,CS100004,양식음식점,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11530800,항동,CS100009,호프-간이주점,0.0,1.0,0.0,0.0,100.0,1.0,1.0
20254,11530800,항동,CS200002,외국어학원,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11530800,항동,CS200003,예술학원,23.0,24.0,0.0,0.0,0.0,0.0,1.0
20254,11530800,항동,CS200013,기타법무서비스,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11530800,항동,CS200029,네일숍,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11545510,가산동,CS100003,일식음식점,57.0,74.0,1.0,1.0,5.0,4.0,17.0
20254,11545510,가산동,CS100006,패스트푸드점,22.0,51.0,0.0,0.0,4.0,2.0,29.0
20254,11545510,가산동,CS100010,커피-음료,206.0,358.0,3.0,10.0,4.0,15.0,152.0
20254,11545510,가산동,CS200004,컴퓨터학원,11.0,11.0,0.0,0.0,0.0,0.0,0.0
20254,11545510,가산동,CS200030,피부관리실,50.0,52.0,4.0,2.0,0.0,0.0,2.0
20254,11545510,가산동,CS200034,여관,29.0,29.0,3.0,1.0,7.0,2.0,0.0
20254,11545510,가산동,CS200041,사진관,44.0,44.0,2.0,1.0,5.0,2.0,0.0
20254,11545510,가산동,CS300001,슈퍼마켓,66.0,106.0,3.0,3.0,6.0,6.0,40.0
20254,11545510,가산동,CS300006,미곡판매,16.0,16.0,0.0,0.0,0.0,0.0,0.0
20254,11545510,가산동,CS300015,가방,49.0,49.0,2.0,1.0,2.0,1.0,0.0
20254,11545510,가산동,CS300021,문구,96.0,104.0,2.0,2.0,1.0,1.0,8.0
20254,11545510,가산동,CS300022,화장품,428.0,438.0,2.0,8.0,3.0,13.0,10.0
20254,11545510,가산동,CS300042,주유소,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11545610,독산1동,CS100004,양식음식점,9.0,10.0,0.0,0.0,10.0,1.0,1.0
20254,11545610,독산1동,CS100010,커피-음료,53.0,84.0,1.0,1.0,6.0,5.0,31.0
20254,11545610,독산1동,CS200003,예술학원,40.0,40.0,0.0,0.0,5.0,2.0,0.0
20254,11545610,독산1동,CS200007,치과의원,15.0,15.0,0.0,0.0,0.0,0.0,0.0
20254,11545610,독산1동,CS200022,복권방,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11545610,독산1동,CS200041,사진관,22.0,22.0,0.0,0.0,0.0,0.0,0.0
20254,11545610,독산1동,CS200047,가정용품임대,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20254,11545610,독산1동,CS300009,청과상,23.0,23.0,0.0,0.0,0.0,0.0,0.0
20254,11545610,독산1동,CS300024,운동/경기용품,11.0,12.0,0.0,0.0,0.0,0.0,1.0
20254,11545620,독산2동,CS100003,일식음식점,2.0,2.0,0.0,0.0,50.0,1.0,0.0
20254,11545620,독산2동,CS200015,세무사사무소,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20254,11545620,독산2동,CS200018,볼링장,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11545620,독산2동,CS200019,PC방,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11545620,독산2동,CS200024,스포츠클럽,10.0,10.0,0.0,0.0,0.0,0.0,0.0
20254,11545620,독산2동,CS200032,가전제품수리,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20254,11545620,독산2동,CS300003,컴퓨터및주변장치판매,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11545620,독산2동,CS300007,육류판매,29.0,29.0,0.0,0.0,0.0,0.0,0.0
20254,11545620,독산2동,CS300010,반찬가게,11.0,11.0,0.0,0.0,0.0,0.0,0.0
20254,11545620,독산2동,CS300017,시계및귀금속,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11545620,독산2동,CS300029,애완동물,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11545620,독산2동,CS300036,조명용품,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20254,11545620,독산2동,CS300040,재생용품 판매점,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11545630,독산3동,CS100009,호프-간이주점,64.0,66.0,12.0,8.0,5.0,3.0,2.0
20254,11545630,독산3동,CS200007,치과의원,11.0,11.0,9.0,1.0,0.0,0.0,0.0
20254,11545630,독산3동,CS200010,변호사사무소,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11545630,독산3동,CS200014,회계사사무소,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11545630,독산3동,CS200038,독서실,5.0,7.0,0.0,0.0,0.0,0.0,2.0
20254,11545630,독산3동,CS200047,가정용품임대,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11545630,독산3동,CS300006,미곡판매,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11545630,독산3동,CS300021,문구,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20254,11545630,독산3동,CS300023,미용재료,10.0,10.0,0.0,0.0,0.0,0.0,0.0
20254,11545630,독산3동,CS300032,가전제품,7.0,7.0,0.0,0.0,14.0,1.0,0.0
20254,11545630,독산3동,CS300040,재생용품 판매점,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11545640,독산4동,CS100006,패스트푸드점,4.0,7.0,0.0,0.0,0.0,0.0,3.0
20254,11545640,독산4동,CS100009,호프-간이주점,43.0,44.0,0.0,0.0,2.0,1.0,1.0
20254,11545640,독산4동,CS100010,커피-음료,17.0,26.0,0.0,0.0,0.0,0.0,9.0
20254,11545640,독산4동,CS200025,자동차수리,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20254,11545640,독산4동,CS200026,자동차미용,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11545640,독산4동,CS200034,여관,10.0,10.0,10.0,1.0,0.0,0.0,0.0
20254,11545640,독산4동,CS200045,비디오/서적임대,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11545640,독산4동,CS300010,반찬가게,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11545640,독산4동,CS300020,서적,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11545640,독산4동,CS300023,미용재료,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11545640,독산4동,CS300026,완구,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11545640,독산4동,CS300029,애완동물,4.0,4.0,25.0,1.0,0.0,0.0,0.0
20254,11545670,시흥1동,CS100003,일식음식점,12.0,15.0,7.0,1.0,7.0,1.0,3.0
20254,11545670,시흥1동,CS100005,제과점,17.0,25.0,8.0,2.0,0.0,0.0,8.0
20254,11545670,시흥1동,CS100007,치킨전문점,14.0,27.0,19.0,5.0,19.0,5.0,13.0
20254,11545670,시흥1동,CS200015,세무사사무소,15.0,15.0,0.0,0.0,0.0,0.0,0.0
20254,11545670,시흥1동,CS200024,스포츠클럽,18.0,20.0,5.0,1.0,5.0,1.0,2.0
20254,11545670,시흥1동,CS200025,자동차수리,15.0,17.0,0.0,0.0,12.0,2.0,2.0
20254,11545670,시흥1동,CS200041,사진관,15.0,15.0,13.0,2.0,0.0,0.0,0.0
20254,11545670,시흥1동,CS300001,슈퍼마켓,44.0,58.0,2.0,1.0,0.0,0.0,14.0
20254,11545670,시흥1동,CS300003,컴퓨터및주변장치판매,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20254,11545670,시흥1동,CS300006,미곡판매,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20254,11545670,시흥1동,CS300033,철물점,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20254,11545670,시흥1동,CS300039,모터사이클및부품,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11545680,시흥2동,CS200003,예술학원,24.0,24.0,0.0,0.0,4.0,1.0,0.0
20254,11545680,시흥2동,CS200023,통신기기수리,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11545680,시흥2동,CS200031,세탁소,3.0,6.0,0.0,0.0,0.0,0.0,3.0
20254,11545680,시흥2동,CS200033,부동산중개업,30.0,30.0,0.0,0.0,3.0,1.0,0.0
20254,11545680,시흥2동,CS300003,컴퓨터및주변장치판매,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20254,11545680,시흥2동,CS300006,미곡판매,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11545680,시흥2동,CS300008,수산물판매,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11545690,시흥3동,CS100005,제과점,2.0,3.0,0.0,0.0,0.0,0.0,1.0
20254,11545690,시흥3동,CS100010,커피-음료,12.0,17.0,0.0,0.0,6.0,1.0,5.0
20254,11545690,시흥3동,CS200003,예술학원,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11545690,시흥3동,CS200017,골프연습장,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11545690,시흥3동,CS200031,세탁소,4.0,5.0,0.0,0.0,0.0,0.0,1.0
20254,11545690,시흥3동,CS200044,여행사,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11545690,시흥3동,CS200047,가정용품임대,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11545700,시흥4동,CS100010,커피-음료,10.0,13.0,0.0,0.0,0.0,0.0,3.0
20254,11545700,시흥4동,CS200025,자동차수리,5.0,6.0,0.0,0.0,17.0,1.0,1.0
20254,11545700,시흥4동,CS200026,자동차미용,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11545700,시흥4동,CS200029,네일숍,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20254,11545700,시흥4동,CS200032,가전제품수리,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20254,11545700,시흥4동,CS300017,시계및귀금속,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11545710,시흥5동,CS100001,한식음식점,72.0,74.0,4.0,3.0,4.0,3.0,2.0
20254,11545710,시흥5동,CS100005,제과점,7.0,8.0,0.0,0.0,13.0,1.0,1.0
20254,11545710,시흥5동,CS100010,커피-음료,17.0,25.0,8.0,2.0,0.0,0.0,8.0
20254,11545710,시흥5동,CS200009,동물병원,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11545710,시흥5동,CS200025,자동차수리,11.0,11.0,9.0,1.0,0.0,0.0,0.0
20254,11545710,시흥5동,CS200037,노래방,15.0,15.0,0.0,0.0,0.0,0.0,0.0
20254,11545710,시흥5동,CS200041,사진관,7.0,7.0,14.0,1.0,14.0,1.0,0.0
20254,11545710,시흥5동,CS300040,재생용품 판매점,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11545710,시흥5동,CS300043,전자상거래업,26.0,26.0,0.0,0.0,4.0,1.0,0.0
20254,11560515,영등포본동,CS100005,제과점,11.0,19.0,0.0,0.0,0.0,0.0,8.0
20254,11560515,영등포본동,CS100007,치킨전문점,10.0,17.0,12.0,2.0,6.0,1.0,7.0
20254,11560515,영등포본동,CS200006,일반의원,13.0,13.0,0.0,0.0,0.0,0.0,0.0
20254,11560515,영등포본동,CS200025,자동차수리,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11560515,영등포본동,CS200031,세탁소,8.0,9.0,0.0,0.0,0.0,0.0,1.0
20254,11560515,영등포본동,CS200035,게스트하우스,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11560515,영등포본동,CS300014,신발,37.0,39.0,0.0,0.0,5.0,2.0,2.0
20254,11560515,영등포본동,CS300018,의약품,15.0,18.0,6.0,1.0,0.0,0.0,3.0
20254,11560515,영등포본동,CS300033,철물점,5.0,5.0,20.0,1.0,0.0,0.0,0.0
20254,11560515,영등포본동,CS300036,조명용품,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11560535,영등포동,CS100003,일식음식점,43.0,54.0,0.0,0.0,2.0,1.0,11.0
20254,11560535,영등포동,CS100008,분식전문점,43.0,61.0,5.0,3.0,0.0,0.0,18.0
20254,11560535,영등포동,CS100010,커피-음료,84.0,147.0,4.0,6.0,4.0,6.0,63.0
20254,11560535,영등포동,CS200003,예술학원,19.0,20.0,0.0,0.0,5.0,1.0,1.0
20254,11560535,영등포동,CS200008,한의원,17.0,17.0,0.0,0.0,0.0,0.0,0.0
20254,11560535,영등포동,CS200013,기타법무서비스,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20254,11560535,영등포동,CS200023,통신기기수리,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11560535,영등포동,CS200030,피부관리실,62.0,63.0,10.0,6.0,6.0,4.0,1.0
20254,11560535,영등포동,CS200031,세탁소,28.0,32.0,0.0,0.0,0.0,0.0,4.0
20254,11560535,영등포동,CS200033,부동산중개업,232.0,232.0,0.0,1.0,1.0,2.0,0.0
20254,11560535,영등포동,CS200038,독서실,9.0,10.0,0.0,0.0,0.0,0.0,1.0
20254,11560535,영등포동,CS200042,통번역서비스,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20254,11560535,영등포동,CS300002,편의점,12.0,69.0,3.0,2.0,0.0,0.0,57.0
20254,11560535,영등포동,CS300006,미곡판매,21.0,21.0,0.0,0.0,5.0,1.0,0.0
20254,11560535,영등포동,CS300014,신발,78.0,81.0,0.0,0.0,4.0,3.0,3.0
20254,11560540,여의동,CS100006,패스트푸드점,49.0,86.0,1.0,1.0,4.0,3.0,37.0
20254,11560540,여의동,CS200032,가전제품수리,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11560540,여의동,CS200043,건축물청소,31.0,31.0,0.0,0.0,0.0,0.0,0.0
20254,11560540,여의동,CS200047,가정용품임대,18.0,18.0,0.0,0.0,0.0,0.0,0.0
20254,11560540,여의동,CS300008,수산물판매,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20254,11560540,여의동,CS300016,안경,25.0,33.0,0.0,0.0,0.0,0.0,8.0
20254,11560540,여의동,CS300019,의료기기,19.0,19.0,0.0,0.0,0.0,0.0,0.0
20254,11560540,여의동,CS300020,서적,44.0,44.0,2.0,1.0,0.0,0.0,0.0
20254,11560540,여의동,CS300038,자동차부품,23.0,23.0,0.0,0.0,0.0,0.0,0.0
20254,11560540,여의동,CS300043,전자상거래업,96.0,96.0,0.0,0.0,2.0,2.0,0.0
20254,11560550,당산1동,CS100010,커피-음료,104.0,134.0,2.0,3.0,5.0,7.0,30.0
20254,11560550,당산1동,CS200003,예술학원,25.0,26.0,0.0,0.0,4.0,1.0,1.0
20254,11560550,당산1동,CS200008,한의원,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20254,11560550,당산1동,CS200015,세무사사무소,107.0,107.0,1.0,1.0,0.0,0.0,0.0
20254,11560550,당산1동,CS200026,자동차미용,12.0,12.0,0.0,0.0,0.0,0.0,0.0
20254,11560550,당산1동,CS300001,슈퍼마켓,35.0,46.0,0.0,0.0,0.0,0.0,11.0
20254,11560550,당산1동,CS300007,육류판매,14.0,14.0,0.0,0.0,0.0,0.0,0.0
20254,11560550,당산1동,CS300020,서적,11.0,11.0,0.0,0.0,0.0,0.0,0.0
20254,11560550,당산1동,CS300030,중고가구,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11560550,당산1동,CS300041,예술품,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11560560,당산2동,CS200004,컴퓨터학원,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11560560,당산2동,CS200008,한의원,19.0,19.0,0.0,0.0,0.0,0.0,0.0
20254,11560560,당산2동,CS200013,기타법무서비스,17.0,17.0,0.0,0.0,0.0,0.0,0.0
20254,11560560,당산2동,CS200015,세무사사무소,43.0,43.0,0.0,0.0,2.0,1.0,0.0
20254,11560560,당산2동,CS200028,미용실,53.0,60.0,2.0,1.0,0.0,0.0,7.0
20254,11560560,당산2동,CS300007,육류판매,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20254,11560560,당산2동,CS300039,모터사이클및부품,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11560585,도림동,CS100007,치킨전문점,1.0,10.0,0.0,0.0,0.0,0.0,9.0
20254,11560585,도림동,CS200031,세탁소,12.0,12.0,0.0,0.0,0.0,0.0,0.0
20254,11560585,도림동,CS200034,여관,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11560585,도림동,CS300010,반찬가게,19.0,19.0,5.0,1.0,0.0,0.0,0.0
20254,11560585,도림동,CS300022,화장품,17.0,17.0,0.0,0.0,6.0,1.0,0.0
20254,11560585,도림동,CS300025,자전거 및 기타운송장비,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11560585,도림동,CS300026,완구,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11560585,도림동,CS300035,인테리어,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20254,11560585,도림동,CS300043,전자상거래업,35.0,35.0,0.0,0.0,0.0,0.0,0.0
20254,11560605,문래동,CS100007,치킨전문점,12.0,20.0,0.0,0.0,5.0,1.0,8.0
20254,11560605,문래동,CS100008,분식전문점,36.0,49.0,4.0,2.0,0.0,0.0,13.0
20254,11560605,문래동,CS200013,기타법무서비스,33.0,33.0,0.0,0.0,0.0,0.0,0.0
20254,11560605,문래동,CS200018,볼링장,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11560605,문래동,CS200027,모터사이클수리,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20254,11560605,문래동,CS200030,피부관리실,31.0,32.0,6.0,2.0,0.0,0.0,1.0
20254,11560605,문래동,CS200043,건축물청소,26.0,26.0,0.0,0.0,0.0,0.0,0.0
20254,11560605,문래동,CS200044,여행사,46.0,46.0,0.0,0.0,0.0,0.0,0.0
20254,11560605,문래동,CS200045,비디오/서적임대,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20254,11560605,문래동,CS300007,육류판매,15.0,15.0,0.0,0.0,0.0,0.0,0.0
20254,11560605,문래동,CS300017,시계및귀금속,4.0,6.0,0.0,0.0,0.0,0.0,2.0
20254,11560605,문래동,CS300021,문구,28.0,30.0,0.0,0.0,10.0,3.0,2.0
20254,11560605,문래동,CS300027,섬유제품,6.0,6.0,0.0,0.0,17.0,1.0,0.0
20254,11560605,문래동,CS300035,인테리어,12.0,12.0,8.0,1.0,0.0,0.0,0.0
20254,11560610,양평1동,CS100010,커피-음료,58.0,73.0,1.0,1.0,3.0,2.0,15.0
20254,11560610,양평1동,CS200003,예술학원,22.0,22.0,5.0,1.0,9.0,2.0,0.0
20254,11560610,양평1동,CS200014,회계사사무소,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20254,11560610,양평1동,CS200021,기타오락장,3.0,5.0,20.0,1.0,20.0,1.0,2.0
20254,11560610,양평1동,CS200027,모터사이클수리,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11560610,양평1동,CS200032,가전제품수리,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11560610,양평1동,CS200034,여관,11.0,11.0,0.0,0.0,0.0,0.0,0.0
20254,11560610,양평1동,CS200040,녹음실,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11560610,양평1동,CS300005,주류도매,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11560610,양평1동,CS300013,유아의류,0.0,1.0,0.0,0.0,0.0,0.0,1.0
20254,11560610,양평1동,CS300019,의료기기,10.0,10.0,0.0,0.0,0.0,0.0,0.0
20254,11560610,양평1동,CS300031,가구,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20254,11560620,양평2동,CS100005,제과점,15.0,18.0,0.0,0.0,6.0,1.0,3.0
20254,11560620,양평2동,CS100006,패스트푸드점,6.0,14.0,7.0,1.0,0.0,0.0,8.0
20254,11560620,양평2동,CS100007,치킨전문점,3.0,10.0,0.0,0.0,10.0,1.0,7.0
20254,11560620,양평2동,CS100009,호프-간이주점,30.0,35.0,0.0,0.0,0.0,0.0,5.0
20254,11560620,양평2동,CS200005,스포츠 강습,25.0,26.0,0.0,0.0,4.0,1.0,1.0
