base_yr_qtr_cd,adm_cd,adm_nm,svc_induty_cd,svc_induty_nm,tot_sales_amt,tot_selng_co,mdwk_sales_amt,wkend_sales_amt,mon_sales_amt,tue_sales_amt,wed_sales_amt,thu_sales_amt,fri_sales_amt,sat_sales_amt,sun_sales_amt,tm00_06_sales_amt,tm06_11_sales_amt,tm11_14_sales_amt,tm14_17_sales_amt,tm17_21_sales_amt,tm21_24_sales_amt,ml_sales_amt,fml_sales_amt,age10_amt,age20_amt,age30_amt,age40_amt,age50_amt,age60_amt
20254,11305645,우이동,CS200008,한의원,400024428.0,9993.0,368795522.0,31228906.0,78404466.0,61414192.0,173892567.0,7510504.0,47573793.0,31228906.0,0.0,0.0,32082339.0,131133365.0,173040997.0,63767727.0,0.0,52420065.0,347604363.0,0.0,4839674.0,6265897.0,35439430.0,178121043.0,175358384.0
20254,11305645,우이동,CS200016,당구장,98072175.0,6962.0,59403584.0,38668591.0,8563286.0,11599406.0,11707056.0,15449961.0,12083875.0,20217236.0,18451355.0,8829941.0,0.0,3351476.0,22137767.0,37150227.0,26602764.0,94787279.0,3284896.0,419124.0,451190.0,5374406.0,7434545.0,48268986.0,36123924.0
20254,11305645,우이동,CS200025,자동차수리,1039339927.0,4345.0,954722314.0,84617613.0,216452914.0,223034902.0,216098119.0,101010092.0,198126287.0,54239576.0,30378037.0,0.0,180272278.0,285650385.0,372483156.0,200934108.0,0.0,745306563.0,258772780.0,0.0,41147404.0,129707008.0,195971290.0,220244715.0,417008925.0
20254,11305645,우이동,CS200028,미용실,130700067.0,3892.0,88282342.0,42417725.0,11412063.0,20643087.0,13937943.0,19993515.0,22295734.0,19510381.0,22907344.0,0.0,2459237.0,28203970.0,45339900.0,52047835.0,2649125.0,55489834.0,75210233.0,629100.0,5963928.0,13336897.0,34639375.0,41592728.0,34538039.0
20254,11305645,우이동,CS200031,세탁소,6282229.0,242.0,4836960.0,1445269.0,1366661.0,529255.0,1560964.0,234479.0,1145601.0,1445269.0,0.0,0.0,1472066.0,2076800.0,1875838.0,857525.0,0.0,2202283.0,4079946.0,53595.0,120590.0,971416.0,1534146.0,1371576.0,2230906.0
20254,11305645,우이동,CS200034,여관,60192831.0,1153.0,37994337.0,22198494.0,13233123.0,7758250.0,3887860.0,4529096.0,8586008.0,11561938.0,10636556.0,7350849.0,2526185.0,4061780.0,12991949.0,13479914.0,19782154.0,37912403.0,12823194.0,0.0,2587010.0,13810374.0,7451785.0,16350129.0,10536300.0
20254,11305645,우이동,CS200037,노래방,133990207.0,1901.0,86219531.0,47770676.0,7963318.0,21997657.0,25017108.0,16984057.0,14257391.0,25541140.0,22229536.0,48198243.0,4757745.0,2105993.0,12255915.0,30321975.0,36350336.0,110116937.0,19157349.0,0.0,1169862.0,15181520.0,9876572.0,44018340.0,59027991.0
20254,11305645,우이동,CS300001,슈퍼마켓,1444540743.0,145240.0,992710659.0,451830084.0,197039494.0,177711581.0,206588791.0,198731433.0,212639360.0,224051534.0,227778550.0,20440418.0,246629225.0,260353738.0,328464056.0,447164597.0,141488709.0,791411773.0,617001993.0,2648707.0,68656340.0,149904443.0,245085347.0,348300637.0,593818295.0
20254,11305645,우이동,CS300002,편의점,1183817972.0,175995.0,780495629.0,403322343.0,149778040.0,136971458.0,175691802.0,153751993.0,164302336.0,215349139.0,187973204.0,82526099.0,240131095.0,170156622.0,179495517.0,331116777.0,180391862.0,786017792.0,385461468.0,7674941.0,128489294.0,278089411.0,249035791.0,267825171.0,240364653.0
20254,11305645,우이동,CS300007,육류판매,948266635.0,29700.0,666757962.0,281508673.0,92979509.0,113106100.0,167357465.0,126369018.0,166945870.0,193768799.0,87739874.0,0.0,90251889.0,269836013.0,276944720.0,301759740.0,9474273.0,398998731.0,506252034.0,771027.0,22460912.0,35402448.0,105429190.0,226710121.0,514477067.0
20254,11305645,우이동,CS300008,수산물판매,8778933.0,459.0,8268530.0,510403.0,2858257.0,510403.0,2858258.0,1020806.0,1020806.0,510403.0,0.0,0.0,510403.0,3776983.0,4491547.0,0.0,0.0,5308192.0,3470741.0,0.0,0.0,612484.0,0.0,1531209.0,6635240.0
20254,11305645,우이동,CS300009,청과상,842152322.0,22621.0,755057792.0,87094530.0,72762191.0,197507641.0,66655368.0,307199041.0,110933551.0,73283789.0,13810741.0,0.0,409015467.0,123645346.0,181161925.0,128329584.0,0.0,503572218.0,316410460.0,371940.0,11903391.0,369169973.0,79840261.0,106882949.0,251814165.0
20254,11305645,우이동,CS300010,반찬가게,138080628.0,23505.0,87009444.0,51071184.0,9324522.0,21524105.0,22456555.0,21524105.0,12180157.0,25817270.0,25253914.0,0.0,22009757.0,25448174.0,47185967.0,43436730.0,0.0,33393444.0,104687184.0,0.0,1165565.0,4856522.0,22223444.0,39920610.0,69914487.0
20254,11305645,우이동,CS300011,일반의류,1625657281.0,9793.0,992080408.0,633576873.0,127268196.0,175629146.0,154282036.0,366040521.0,168860509.0,328101651.0,305475222.0,0.0,159714876.0,345210082.0,851909780.0,268714606.0,107937.0,781928887.0,696347111.0,3762663.0,24093960.0,259445339.0,180421506.0,422035336.0,588517194.0
20254,11305645,우이동,CS300018,의약품,4569694219.0,259031.0,3861488801.0,708205418.0,838803050.0,718859180.0,742613255.0,717896355.0,843316961.0,262731862.0,445473556.0,0.0,898632241.0,1246802777.0,1567897313.0,856361888.0,0.0,2384914095.0,2181515596.0,3069941.0,141269591.0,234127161.0,572843064.0,1090826556.0,2524293380.0
20254,11305645,우이동,CS300021,문구,3323912.0,356.0,3323912.0,0.0,0.0,474845.0,2849067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3323912.0,0.0,949689.0,2374223.0,0.0,949689.0,0.0,0.0,0.0,2374223.0
20254,11305645,우이동,CS300022,화장품,141591438.0,651.0,120680060.0,20911378.0,2160046.0,676523.0,67984966.0,886663.0,48971862.0,18348623.0,2562755.0,0.0,31600476.0,101748392.0,4536220.0,3706350.0,0.0,4688919.0,136902519.0,0.0,0.0,2446326.0,3765436.0,24170372.0,111209304.0
20254,11305645,우이동,CS300028,화초,15433535.0,550.0,12500448.0,2933087.0,2522681.0,843404.0,1860008.0,3283247.0,3991108.0,1449600.0,1483487.0,0.0,2982034.0,4303618.0,3704952.0,3727544.0,715387.0,4744147.0,7097393.0,105425.0,1355471.0,975187.0,2485030.0,3381145.0,3539283.0
20254,11305645,우이동,CS300031,가구,8334669.0,36.0,8334669.0,0.0,435610.0,1974765.0,5285399.0,638895.0,0.0,0.0,0.0,0.0,0.0,2265171.0,1655318.0,4414180.0,0.0,580813.0,7753856.0,0.0,0.0,0.0,580813.0,0.0,7753856.0
20254,11305645,우이동,CS300033,철물점,17450202.0,1194.0,14384445.0,3065757.0,1383537.0,2703012.0,3610324.0,3080615.0,3606957.0,3065757.0,0.0,0.0,6606446.0,5609136.0,3765948.0,1468672.0,0.0,10685620.0,3140128.0,0.0,1340932.0,2035588.0,1801827.0,2106920.0,6540480.0
20254,11305645,우이동,CS300035,인테리어,9000000.0,214.0,9000000.0,0.0,0.0,0.0,9000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000000.0,0.0,0.0,0.0,9000000.0,0.0,0.0,0.0,0.0,9000000.0,0.0
20254,11305645,우이동,CS300043,전자상거래업,263103812.0,663.0,263103812.0,0.0,0.0,0.0,0.0,103169131.0,159934681.0,0.0,0.0,0.0,0.0,240445295.0,22658517.0,0.0,0.0,0.0,263103812.0,0.0,0.0,57454579.0,0.0,205649233.0,0.0
20254,11305660,인수동,CS100001,한식음식점,3784651708.0,95682.0,2747212135.0,1037439573.0,463465699.0,520187797.0,624484218.0,555815289.0,583259132.0,570575049.0,466864524.0,17227813.0,340054168.0,1272063790.0,412221301.0,1418615436.0,324469200.0,1883375109.0,1264644145.0,4285793.0,172034750.0,567275803.0,563567286.0,916367385.0,924115577.0
20254,11305660,인수동,CS100002,중식음식점,417477012.0,17456.0,265638662.0,151838350.0,53134693.0,31975958.0,63342618.0,54016775.0,63168618.0,79107933.0,72730417.0,59689858.0,17148131.0,127282060.0,55176550.0,122819257.0,35361156.0,275028995.0,129611851.0,1446918.0,39499980.0,96576303.0,84823767.0,84563472.0,97730405.0
20254,11305660,인수동,CS100004,양식음식점,66191251.0,1049.0,41299149.0,24892102.0,0.0,0.0,16971730.0,10478535.0,13848884.0,11288301.0,13603801.0,0.0,0.0,21516536.0,12295370.0,31464121.0,915224.0,25876252.0,24458112.0,455191.0,6141848.0,16120049.0,12811415.0,10444423.0,4361438.0
20254,11305660,인수동,CS100005,제과점,150213836.0,14060.0,112411187.0,37802649.0,22524614.0,22694145.0,35481510.0,18716995.0,12993923.0,24505814.0,13296835.0,182976.0,20170326.0,36773879.0,50953297.0,35946941.0,6186417.0,58821616.0,61385829.0,431521.0,6139436.0,18287655.0,30601784.0,33171854.0,31575197.0
20254,11305660,인수동,CS100006,패스트푸드점,27994577.0,1621.0,19614376.0,8380201.0,3505277.0,3149667.0,4609278.0,4005230.0,4344924.0,4705137.0,3675064.0,0.0,0.0,2536694.0,4803012.0,17098619.0,3556252.0,16553410.0,10600758.0,215562.0,3111909.0,6081728.0,6128845.0,7095503.0,4520622.0
20254,11305660,인수동,CS100007,치킨전문점,2531828.0,140.0,2183772.0,348056.0,398580.0,589449.0,291918.0,325601.0,578224.0,348056.0,0.0,84207.0,0.0,0.0,325601.0,1745894.0,376126.0,1644847.0,780319.0,0.0,0.0,673657.0,639974.0,578222.0,533313.0
20254,11305660,인수동,CS100008,분식전문점,143418908.0,18933.0,110309555.0,33109353.0,16695411.0,24463617.0,24087218.0,22055239.0,23008070.0,21511815.0,11597538.0,2213979.0,13186206.0,36583561.0,39270382.0,44415749.0,7749031.0,55702021.0,73286282.0,1076288.0,8151156.0,14726732.0,45171328.0,30374679.0,29488126.0
20254,11305660,인수동,CS100009,호프-간이주점,374898932.0,8587.0,253858172.0,121040760.0,30920107.0,50540216.0,54830228.0,49748549.0,67819072.0,63912804.0,57127956.0,52072824.0,0.0,1757048.0,6823739.0,154135168.0,160110153.0,260595964.0,97676466.0,0.0,22555152.0,53941736.0,73068935.0,137936340.0,70770267.0
20254,11305660,인수동,CS100010,커피-음료,773534295.0,85707.0,510999338.0,262534957.0,98233408.0,103044210.0,105603820.0,98525863.0,105592037.0,128067820.0,134467137.0,317416.0,83510624.0,288168416.0,216374785.0,150523274.0,34639780.0,308270975.0,391902083.0,4869954.0,114712353.0,159520824.0,146700427.0,166959260.0,107410239.0
20254,11305660,인수동,CS200001,일반교습학원,898511835.0,3199.0,861943817.0,36568018.0,261484108.0,129271666.0,158316352.0,157512599.0,155359092.0,33382527.0,3185491.0,2581979.0,73812892.0,109133278.0,353149427.0,344657493.0,15176766.0,419785497.0,474921316.0,0.0,0.0,117762211.0,671674454.0,101088810.0,4181337.0
20254,11305660,인수동,CS200003,예술학원,124481171.0,944.0,111554088.0,12927083.0,18174162.0,32391263.0,26391812.0,21708939.0,12887912.0,8349010.0,4578073.0,1689655.0,7112341.0,34104324.0,53948087.0,25866285.0,1760479.0,35286085.0,89195086.0,0.0,0.0,14908706.0,77142487.0,5944368.0,26485610.0
20254,11305660,인수동,CS200005,스포츠 강습,46932143.0,251.0,31759729.0,15172414.0,6102228.0,14079395.0,4289698.0,5544914.0,1743494.0,15172414.0,0.0,0.0,0.0,0.0,20753925.0,23523046.0,2655172.0,17965660.0,28966483.0,0.0,0.0,11117284.0,25194169.0,10620690.0,0.0
20254,11305660,인수동,CS200006,일반의원,1047005523.0,40004.0,915394406.0,131611117.0,207276134.0,115173664.0,234721017.0,190703147.0,167520444.0,131611117.0,0.0,0.0,256191619.0,431683615.0,267267930.0,91862359.0,0.0,541052340.0,501951909.0,1077108.0,42883359.0,88042234.0,130713048.0,308220164.0,472068337.0
20254,11305660,인수동,CS200007,치과의원,812556869.0,6311.0,737907261.0,74649608.0,177976094.0,182225320.0,123652668.0,52690006.0,201363173.0,74649608.0,0.0,0.0,96000706.0,202564002.0,362973027.0,151019134.0,0.0,366731322.0,445825547.0,0.0,32071686.0,34825567.0,101159050.0,308435915.0,336064651.0
20254,11305660,인수동,CS200008,한의원,372088855.0,22261.0,303276000.0,68812855.0,43153353.0,74034402.0,33939711.0,19905890.0,132242644.0,68812855.0,0.0,0.0,84616103.0,88423177.0,112455278.0,86594297.0,0.0,119838224.0,251032459.0,0.0,2324087.0,29791504.0,51264242.0,61588694.0,225902156.0
20254,11305660,인수동,CS200016,당구장,26919241.0,560.0,23913141.0,3006100.0,10743949.0,701777.0,9339068.0,1760630.0,1367717.0,897917.0,2108183.0,0.0,0.0,6916319.0,1913987.0,16730700.0,1358235.0,25496593.0,1422648.0,0.0,1538192.0,378573.0,497867.0,6359225.0,18145384.0
20254,11305660,인수동,CS200024,스포츠클럽,42202886.0,217.0,40183361.0,2019525.0,18175721.0,9217316.0,2382004.0,3417658.0,6990662.0,2019525.0,0.0,0.0,9113752.0,9010187.0,5437182.0,16932936.0,1708829.0,21127334.0,21075552.0,0.0,3883702.0,6990663.0,14809845.0,6628184.0,9890492.0
20254,11305660,인수동,CS200025,자동차수리,1108961916.0,4100.0,1029643599.0,79318317.0,211845987.0,260297311.0,198182447.0,113199535.0,246118319.0,79318317.0,0.0,0.0,265191800.0,243578231.0,463236277.0,136955608.0,0.0,744514030.0,298834584.0,0.0,19849323.0,228247497.0,254317839.0,257464751.0,283469206.0
20254,11305660,인수동,CS200026,자동차미용,10471816.0,163.0,7406055.0,3065761.0,1377870.0,826722.0,2204594.0,2170147.0,826722.0,585595.0,2480166.0,0.0,1618997.0,3410230.0,3858038.0,1584551.0,0.0,7164928.0,826722.0,0.0,0.0,1722339.0,1860126.0,1308976.0,3100209.0
20254,11305660,인수동,CS200028,미용실,285964299.0,9740.0,178625443.0,107338856.0,26922382.0,42502918.0,39370687.0,31828719.0,38000737.0,67534479.0,39804377.0,3157894.0,9969279.0,65807313.0,111882774.0,91636273.0,3510766.0,93111155.0,192853144.0,448676.0,18421276.0,37175517.0,41745237.0,89738096.0,98435497.0
20254,11305660,인수동,CS200031,세탁소,50807958.0,2826.0,37442620.0,13365338.0,9648652.0,5285035.0,11217508.0,5643782.0,5647643.0,13365338.0,0.0,0.0,13373503.0,10477210.0,20141363.0,6815882.0,0.0,30404189.0,20403769.0,48428.0,2756741.0,8410630.0,11054000.0,22060295.0,6477864.0
20254,11305660,인수동,CS200034,여관,152801741.0,3968.0,119037914.0,33763827.0,14466106.0,31661679.0,18077717.0,28832529.0,25999883.0,19953722.0,13810105.0,30862910.0,6809554.0,10773753.0,32139261.0,52925198.0,19291065.0,58927958.0,49426991.0,32813.0,31236839.0,35659483.0,17172224.0,14903874.0,9349715.0
20254,11305660,인수동,CS200037,노래방,108930019.0,1285.0,63394464.0,45535555.0,4787837.0,13635303.0,16023435.0,6174022.0,22773867.0,19725177.0,25810378.0,32676880.0,1194597.0,0.0,1730149.0,37686625.0,35641768.0,95177394.0,12559931.0,0.0,197802.0,5178209.0,37794794.0,36863137.0,27703383.0
20254,11305660,인수동,CS300001,슈퍼마켓,2594235972.0,243386.0,1859731253.0,734504719.0,351917411.0,400759996.0,367348673.0,339812374.0,399892799.0,394082363.0,340422356.0,90879173.0,317754610.0,466393173.0,466446839.0,902718508.0,350043669.0,1432340388.0,1090752477.0,20561109.0,210513855.0,456919578.0,400996705.0,696379952.0,737721670.0
20254,11305660,인수동,CS300002,편의점,1923688851.0,258668.0,1368809315.0,554879536.0,260626603.0,265929520.0,289573009.0,272199009.0,280481174.0,297827515.0,257052021.0,204297164.0,298457314.0,256923853.0,277389218.0,557977002.0,328644300.0,1222136314.0,701552537.0,10647016.0,259782283.0,504996806.0,427686025.0,394757587.0,325819134.0
20254,11305660,인수동,CS300004,핸드폰,14783801.0,405.0,10125891.0,4657910.0,0.0,0.0,10125891.0,0.0,0.0,4657910.0,0.0,0.0,0.0,0.0,0.0,14783801.0,0.0,4657910.0,10125891.0,0.0,0.0,0.0,0.0,4657910.0,10125891.0
20254,11305660,인수동,CS300006,미곡판매,116073084.0,1449.0,114179416.0,1893668.0,0.0,50614431.0,40496149.0,13276974.0,9791862.0,0.0,1893668.0,0.0,44502623.0,16270379.0,55300082.0,0.0,0.0,19995437.0,24591181.0,0.0,126731.0,997800.0,1595189.0,8209935.0,33656961.0
20254,11305660,인수동,CS300007,육류판매,828637997.0,22679.0,530282207.0,298355790.0,62355252.0,90946313.0,127282983.0,110547661.0,139149998.0,151690126.0,146665664.0,0.0,107116851.0,189701385.0,334664420.0,196720115.0,435226.0,338923686.0,472916310.0,180427.0,6684817.0,23214498.0,125072380.0,195678379.0,461009496.0
20254,11305660,인수동,CS300009,청과상,1106381358.0,86794.0,858785057.0,247596301.0,170472924.0,163934013.0,165148193.0,192735591.0,166494336.0,154441098.0,93155203.0,0.0,241543100.0,218131798.0,302216220.0,332665071.0,11825169.0,399674429.0,703750087.0,341507.0,17702391.0,62533943.0,127103063.0,269210027.0,626533586.0
20254,11305660,인수동,CS300010,반찬가게,711986054.0,48941.0,601276511.0,110709543.0,53393939.0,125086693.0,135435426.0,97667550.0,189692903.0,54701481.0,56008062.0,0.0,38498046.0,134943761.0,344720715.0,193823532.0,0.0,215673521.0,348186083.0,0.0,21593327.0,22810388.0,48353789.0,200675877.0,270426226.0
20254,11305660,인수동,CS300011,일반의류,102042861.0,1242.0,86667680.0,15375181.0,30390713.0,14806049.0,7794158.0,19088518.0,14588242.0,9061521.0,6313660.0,0.0,1531180.0,14483818.0,55747853.0,30280010.0,0.0,33639460.0,68403401.0,0.0,908397.0,0.0,2940586.0,28277515.0,69916363.0
20254,11305660,인수동,CS300018,의약품,2621590029.0,166493.0,2208738450.0,412851579.0,481317402.0,409747741.0,489718855.0,393060564.0,434893888.0,372264107.0,40587472.0,20560937.0,529143180.0,772811918.0,779827628.0,430157291.0,89089075.0,1373333430.0,1248256599.0,3979199.0,111215752.0,239688045.0,327457584.0,634812315.0,1304437134.0
20254,11305660,인수동,CS300019,의료기기,101928097.0,2891.0,99519035.0,2409062.0,27389887.0,26489586.0,10212127.0,4017857.0,31409578.0,2409062.0,0.0,0.0,10464965.0,13109886.0,70699772.0,6552189.0,1101285.0,47291949.0,54636148.0,0.0,2386118.0,0.0,5322880.0,25205211.0,69013888.0
20254,11305660,인수동,CS300021,문구,640139.0,127.0,582469.0,57670.0,34602.0,57670.0,415226.0,74971.0,0.0,57670.0,0.0,0.0,213380.0,34602.0,149942.0,242215.0,0.0,207613.0,432526.0,0.0,196079.0,247982.0,184544.0,11534.0,0.0
20254,11305660,인수동,CS300022,화장품,17850109.0,225.0,12852477.0,4997632.0,729053.0,3196361.0,470825.0,5445330.0,3010908.0,4661328.0,336304.0,0.0,3418567.0,3418820.0,5388738.0,5623984.0,0.0,6002783.0,11847326.0,0.0,0.0,2966625.0,163164.0,9456162.0,5264158.0
20254,11305660,인수동,CS300024,운동/경기용품,171383723.0,160.0,171383723.0,0.0,105050408.0,0.0,0.0,66333315.0,0.0,0.0,0.0,66333315.0,0.0,0.0,105050408.0,0.0,0.0,171383723.0,0.0,0.0,0.0,105050408.0,66333315.0,0.0,0.0
20254,11305660,인수동,CS300027,섬유제품,82888967.0,1755.0,63767492.0,19121475.0,22542290.0,22805431.0,8332753.0,1754264.0,8332754.0,19121475.0,0.0,0.0,1754264.0,14121824.0,62013227.0,4999652.0,0.0,43242604.0,39646363.0,0.0,0.0,0.0,8683606.0,11490428.0,62714933.0
20254,11305660,인수동,CS300028,화초,3546882.0,64.0,3546882.0,0.0,0.0,0.0,0.0,0.0,3546882.0,0.0,0.0,0.0,0.0,0.0,0.0,3546882.0,0.0,1612219.0,0.0,0.0,0.0,0.0,1612219.0,0.0,0.0
20254,11305660,인수동,CS300029,애완동물,15635693.0,445.0,11945557.0,3690136.0,1692801.0,1393064.0,2507607.0,2786240.0,3565845.0,2838324.0,851812.0,0.0,459974.0,3197007.0,7170154.0,4808558.0,0.0,4429118.0,11206575.0,0.0,1051369.0,7425297.0,1474567.0,3596461.0,2087999.0
20254,11305660,인수동,CS300031,가구,68225743.0,256.0,55473268.0,12752475.0,0.0,4463366.0,0.0,6376238.0,44633664.0,0.0,12752475.0,0.0,0.0,57386139.0,6376238.0,4463366.0,0.0,19128713.0,49097030.0,0.0,0.0,0.0,17215841.0,0.0,51009902.0
20254,11305660,인수동,CS300033,철물점,39075512.0,989.0,31273877.0,7801635.0,2050306.0,19236188.0,5408055.0,1592599.0,2986729.0,7658946.0,142689.0,0.0,2221824.0,5892925.0,23539041.0,7421722.0,0.0,5317203.0,9169466.0,0.0,93083.0,1171626.0,856930.0,9245092.0,3119938.0
20254,11305660,인수동,CS300036,조명용품,357746355.0,985.0,290376014.0,67370341.0,0.0,0.0,70140845.0,95859155.0,124376014.0,0.0,67370341.0,0.0,67370341.0,290376014.0,0.0,0.0,0.0,0.0,357746355.0,0.0,0.0,357746355.0,0.0,0.0,0.0
20254,11320511,창1동,CS100001,한식음식점,3424372550.0,96521.0,2341830669.0,1082541881.0,382441396.0,417846370.0,535924519.0,443520285.0,562098099.0,625912716.0,456629165.0,79705441.0,45590575.0,569544837.0,339408991.0,1743723460.0,646399246.0,1991312207.0,1326903970.0,11951308.0,317672269.0,577943445.0,681062884.0,847914520.0,881671746.0
20254,11320511,창1동,CS100002,중식음식점,216654490.0,8198.0,138861081.0,77793409.0,31494766.0,2007403.0,37631454.0,30106515.0,37620943.0,41973866.0,35819543.0,0.0,1315521.0,63367378.0,33500018.0,88231942.0,30239631.0,144436366.0,62942362.0,1100313.0,24922768.0,54600396.0,43558418.0,46371450.0,36825382.0
20254,11320511,창1동,CS100003,일식음식점,746122768.0,11750.0,495090894.0,251031874.0,100099564.0,98690143.0,85863628.0,103076096.0,107361463.0,140777012.0,110254862.0,48194713.0,0.0,98460365.0,97916004.0,340637988.0,160913698.0,465899537.0,280223231.0,2592684.0,94243655.0,135962556.0,122015156.0,173148355.0,218160362.0
20254,11320511,창1동,CS100005,제과점,2785272434.0,326913.0,2045449644.0,739822790.0,369715064.0,366840887.0,451936883.0,414528034.0,442428776.0,453533110.0,286289680.0,2138125.0,441342413.0,764837171.0,691248270.0,755469031.0,130237424.0,1006101013.0,1757788110.0,19579817.0,234853749.0,450749936.0,598523131.0,705995206.0,754187287.0
20254,11320511,창1동,CS100006,패스트푸드점,267351395.0,25318.0,188335251.0,79016144.0,31994981.0,35466899.0,39092729.0,38202169.0,43578473.0,46639681.0,32376463.0,0.0,8346933.0,69366112.0,54304381.0,101726205.0,33607764.0,127132572.0,129305953.0,7645222.0,54412544.0,55743989.0,49650327.0,50177572.0,38808871.0
20254,11320511,창1동,CS100007,치킨전문점,128003640.0,4486.0,89281573.0,38722067.0,10996090.0,17239360.0,20508205.0,18254122.0,22283796.0,27362680.0,11359387.0,5917647.0,0.0,184361.0,10597107.0,67579394.0,43725131.0,75241548.0,51298147.0,920877.0,9930210.0,24115198.0,34709048.0,30845023.0,26019339.0
20254,11320511,창1동,CS100008,분식전문점,741800653.0,71974.0,527784334.0,214016319.0,96417909.0,96306735.0,115732639.0,107425027.0,111902024.0,120924051.0,93092268.0,12061986.0,80378450.0,142471172.0,107050614.0,280748847.0,119089584.0,360102059.0,370736182.0,14577710.0,90469584.0,149650359.0,154211988.0,180333989.0,141594611.0
20254,11320511,창1동,CS100009,호프-간이주점,512149821.0,9576.0,351551718.0,160598103.0,58040255.0,61541908.0,82238931.0,60811357.0,88919267.0,96678525.0,63919578.0,73272772.0,0.0,2534085.0,30450882.0,215931627.0,189960455.0,343994627.0,163456129.0,356937.0,44706108.0,94814552.0,98685583.0,142596122.0,126291455.0
20254,11320511,창1동,CS100010,커피-음료,1024833224.0,144667.0,658127853.0,366705371.0,119146209.0,127658970.0,152949099.0,121875030.0,136498545.0,158550238.0,208155133.0,0.0,152065493.0,285406760.0,276124344.0,272826037.0,38410590.0,389409706.0,622804427.0,27774566.0,192846652.0,234749016.0,182707846.0,200275811.0,173860242.0
20254,11320511,창1동,CS200001,일반교습학원,400560445.0,1519.0,341426157.0,59134288.0,138820408.0,100865535.0,42958712.0,30835913.0,27945589.0,23898523.0,35235765.0,3067414.0,47020911.0,82470273.0,88868339.0,108538117.0,70595391.0,183114565.0,217445880.0,0.0,0.0,25869028.0,308984061.0,59572528.0,6134828.0
20254,11320511,창1동,CS200002,외국어학원,5823642.0,30.0,4098269.0,1725373.0,0.0,0.0,4098269.0,0.0,0.0,1725373.0,0.0,0.0,0.0,0.0,4301254.0,1522388.0,0.0,0.0,5823642.0,0.0,2575881.0,1725373.0,1522388.0,0.0,0.0
20254,11320511,창1동,CS200003,예술학원,552618361.0,3251.0,505938242.0,46680119.0,125425959.0,69907579.0,109454156.0,94495492.0,106655056.0,46680119.0,0.0,0.0,38877383.0,102743406.0,191510349.0,212810998.0,6676225.0,373914903.0,178703458.0,849215.0,5095288.0,119011828.0,369665859.0,39365351.0,18630820.0
20254,11320511,창1동,CS200005,스포츠 강습,388579827.0,1055.0,356531225.0,32048602.0,62830221.0,143162497.0,49168843.0,71248207.0,30121457.0,18415088.0,13633514.0,6770099.0,63914806.0,8285638.0,98941207.0,170289412.0,40378665.0,113511681.0,270105014.0,0.0,35531538.0,121053646.0,163367615.0,56098146.0,7565750.0
20254,11320511,창1동,CS200006,일반의원,5457092571.0,224980.0,4735659461.0,721433110.0,1049907259.0,1059404973.0,753277746.0,838032260.0,1035037223.0,721433110.0,0.0,0.0,1415115551.0,1834418307.0,1398106470.0,809452243.0,0.0,2279161783.0,3177930788.0,11139999.0,286793682.0,588103259.0,1131053114.0,1256590236.0,2183412281.0
20254,11320511,창1동,CS200007,치과의원,3580307335.0,21898.0,3115246082.0,465061253.0,722384454.0,611088532.0,505984718.0,471337586.0,804450792.0,449631004.0,15430249.0,0.0,443151111.0,1243045408.0,980508343.0,913602473.0,0.0,1624217100.0,1956090235.0,1675848.0,273037660.0,376713477.0,655843476.0,952347450.0,1320689424.0
20254,11320511,창1동,CS200008,한의원,421066333.0,19104.0,346386231.0,74680102.0,86788895.0,51915248.0,89343987.0,48648828.0,69689273.0,74680102.0,0.0,0.0,68635282.0,143322052.0,87882495.0,121226504.0,0.0,150898425.0,270167908.0,0.0,18993738.0,54534568.0,87141073.0,131432020.0,128964934.0
20254,11320511,창1동,CS200016,당구장,94763733.0,6266.0,58303417.0,36460316.0,9853815.0,11162067.0,14131037.0,11130261.0,12026237.0,16172506.0,20287810.0,8003049.0,2369681.0,2511212.0,15941219.0,48515170.0,17423402.0,89720129.0,5043604.0,373831.0,1127253.0,6397749.0,28273188.0,34589738.0,24001974.0
20254,11320511,창1동,CS200024,스포츠클럽,29672839.0,71.0,8376543.0,21296296.0,0.0,6246913.0,0.0,0.0,2129630.0,21296296.0,0.0,0.0,21296296.0,0.0,4259259.0,1987654.0,2129630.0,0.0,29672839.0,0.0,2129629.0,21296296.0,0.0,2129630.0,4117284.0
20254,11320511,창1동,CS200025,자동차수리,222008319.0,2089.0,173568849.0,48439470.0,27771947.0,17870287.0,24234080.0,62255933.0,41436602.0,47256211.0,1183259.0,0.0,18668304.0,90211118.0,60930273.0,52198624.0,0.0,161196196.0,49962653.0,0.0,5997946.0,12080581.0,37015266.0,65009490.0,91055565.0
20254,11320511,창1동,CS200028,미용실,298680928.0,8653.0,193364480.0,105316448.0,21783544.0,29176520.0,49608056.0,45002628.0,47793732.0,61601054.0,43715394.0,0.0,9185660.0,70479607.0,102909176.0,110060919.0,6045566.0,110600636.0,186444412.0,1089518.0,27160294.0,56751287.0,63792965.0,75390297.0,72860685.0
